image,class_id,class_name,confidence,x1,y1,x2,y2
04ff146c-13216e9b-c11_jpg.rf.1cc5b34d2934261bad452dac567dae81.jpg,2,Pore,0.7277469635009766,49,292,281,510
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,2,Pore,0.9256360530853271,253,402,312,573
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,1,Crack,0.8397094011306763,211,156,390,543
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,1,Crack,0.8241144418716431,336,338,517,519
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,2,Pore,0.8013108372688293,472,190,537,259
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,2,Pore,0.7747656106948853,399,168,546,374
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,0,Excess Reinforcement,0.7674391269683838,390,474,506,604
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,0,Excess Reinforcement,0.7545731663703918,313,130,408,320
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,2,Pore,0.6956813931465149,558,234,582,288
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,2,Pore,0.4674270749092102,403,166,497,344
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,2,Pore,0.4097096621990204,539,217,600,296
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,1,Crack,0.3320355713367462,214,271,393,547
04ff146c-13216e9b-c11_jpg.rf.1d74695fd13acd225a2a2a45c261bf17.jpg,0,Excess Reinforcement,0.3190867304801941,264,143,443,573
04ff146c-13216e9b-c11_jpg.rf.1df4b7fb697ce8acb05aef616544b35b.jpg,2,Pore,0.871885359287262,30,127,180,262
04ff146c-13216e9b-c11_jpg.rf.1df4b7fb697ce8acb05aef616544b35b.jpg,2,Pore,0.8357056975364685,77,100,248,371
04ff146c-13216e9b-c11_jpg.rf.2129fb914d2879baa0612da94502dbed.jpg,0,Excess Reinforcement,0.8944296836853027,292,379,440,633
04ff146c-13216e9b-c11_jpg.rf.2129fb914d2879baa0612da94502dbed.jpg,0,Excess Reinforcement,0.8577812314033508,243,30,556,212
04ff146c-13216e9b-c11_jpg.rf.2129fb914d2879baa0612da94502dbed.jpg,2,Pore,0.8484288454055786,482,443,563,638
04ff146c-13216e9b-c11_jpg.rf.2129fb914d2879baa0612da94502dbed.jpg,2,Pore,0.8477333188056946,367,153,517,357
04ff146c-13216e9b-c11_jpg.rf.2129fb914d2879baa0612da94502dbed.jpg,2,Pore,0.8382917642593384,369,310,484,494
04ff146c-13216e9b-c11_jpg.rf.2129fb914d2879baa0612da94502dbed.jpg,0,Excess Reinforcement,0.30112406611442566,321,480,487,638
04ff146c-13216e9b-c11_jpg.rf.3091af07346effbc43b968ba7a288157.jpg,2,Pore,0.8896498680114746,39,124,185,261
04ff146c-13216e9b-c11_jpg.rf.3091af07346effbc43b968ba7a288157.jpg,2,Pore,0.8510419130325317,90,95,261,370
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,2,Pore,0.7789721488952637,24,367,189,422
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,2,Pore,0.755550742149353,263,162,442,250
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,2,Pore,0.6960264444351196,266,117,343,170
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,1,Crack,0.6768364310264587,21,260,443,457
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,2,Pore,0.6329973936080933,258,130,443,252
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,1,Crack,0.6078916788101196,28,148,398,478
04ff146c-13216e9b-c11_jpg.rf.475a5dbe732b7e9be16b186a3a2973bd.jpg,1,Crack,0.5649585127830505,42,158,238,340
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,2,Pore,0.7743104100227356,39,379,224,431
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,2,Pore,0.7598618865013123,264,141,467,286
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,1,Crack,0.719809889793396,65,172,246,349
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,1,Crack,0.6192362904548645,40,290,468,463
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,2,Pore,0.4698331654071808,267,146,355,201
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,1,Crack,0.3817859888076782,55,165,409,498
04ff146c-13216e9b-c11_jpg.rf.4d1ec16da684eb1c7adf7f6e337ae066.jpg,2,Pore,0.31239524483680725,284,205,430,280
04ff146c-13216e9b-c11_jpg.rf.5914cc8b551af361ba398087d7528fac.jpg,2,Pore,0.9204592108726501,205,53,278,116
04ff146c-13216e9b-c11_jpg.rf.5914cc8b551af361ba398087d7528fac.jpg,2,Pore,0.8867825269699097,235,236,293,313
04ff146c-13216e9b-c11_jpg.rf.5914cc8b551af361ba398087d7528fac.jpg,2,Pore,0.857512354850769,92,282,329,490
04ff146c-13216e9b-c11_jpg.rf.5914cc8b551af361ba398087d7528fac.jpg,1,Crack,0.8110265135765076,156,36,382,296
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,0,Excess Reinforcement,0.7486611604690552,108,25,364,195
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,1,Crack,0.6240141987800598,396,81,475,298
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,0,Excess Reinforcement,0.5890753865242004,267,194,393,538
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,1,Crack,0.5268369913101196,168,310,262,488
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,1,Crack,0.5110122561454773,301,62,483,399
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,2,Pore,0.47360455989837646,364,72,439,242
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,2,Pore,0.46885770559310913,116,276,260,479
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,1,Crack,0.41619154810905457,365,76,430,237
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,0,Excess Reinforcement,0.3956795334815979,259,65,389,477
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,1,Crack,0.3370418846607208,176,93,327,355
04ff146c-13216e9b-c11_jpg.rf.5da1bbf8d67c771425948ecfa71ac281.jpg,1,Crack,0.31153643131256104,289,262,382,415
04ff146c-13216e9b-c11_jpg.rf.5e55cc2f32e13819ead0d4a73b659e94.jpg,2,Pore,0.8364388346672058,77,12,149,216
04ff146c-13216e9b-c11_jpg.rf.5e55cc2f32e13819ead0d4a73b659e94.jpg,0,Excess Reinforcement,0.7054244875907898,73,446,416,630
04ff146c-13216e9b-c11_jpg.rf.5e55cc2f32e13819ead0d4a73b659e94.jpg,2,Pore,0.6157439351081848,155,166,267,341
04ff146c-13216e9b-c11_jpg.rf.5e55cc2f32e13819ead0d4a73b659e94.jpg,2,Pore,0.45547011494636536,125,310,270,495
04ff146c-13216e9b-c11_jpg.rf.5e55cc2f32e13819ead0d4a73b659e94.jpg,0,Excess Reinforcement,0.44062212109565735,198,17,334,286
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,1,Crack,0.8175978660583496,221,58,280,209
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,0,Excess Reinforcement,0.7193000316619873,268,188,394,513
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,1,Crack,0.6690254807472229,263,237,369,395
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,1,Crack,0.5268213748931885,313,100,483,322
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,0,Excess Reinforcement,0.48588791489601135,273,47,380,374
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,1,Crack,0.44126275181770325,170,76,258,287
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,1,Crack,0.32565292716026306,404,280,493,454
04ff146c-13216e9b-c11_jpg.rf.6dd72032067d75098f5d0eaf82475294.jpg,1,Crack,0.2662091851234436,167,59,335,377
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.8973778486251831,217,74,278,247
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,1,Crack,0.8481268286705017,167,90,361,474
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,1,Crack,0.8110256791114807,290,101,481,317
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.7605817317962646,383,302,468,486
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,0,Excess Reinforcement,0.7331923842430115,342,58,468,186
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,0,Excess Reinforcement,0.6016960740089417,249,69,405,498
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.5204857587814331,466,255,526,382
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.5173118114471436,515,359,575,433
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.40286684036254883,385,264,512,484
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,0,Excess Reinforcement,0.36151477694511414,300,323,385,505
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.3164544105529785,535,364,567,425
04ff146c-13216e9b-c11_jpg.rf.7011b18dc367194d9480785a0faea870.jpg,2,Pore,0.2560810148715973,539,366,562,421
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,2,Pore,0.8911874294281006,342,61,409,238
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,1,Crack,0.8460608720779419,243,77,463,471
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,2,Pore,0.760624885559082,129,299,218,493
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,1,Crack,0.7577861547470093,136,65,332,317
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,2,Pore,0.6757949590682983,77,398,140,471
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,2,Pore,0.6383103132247925,81,263,138,379
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,0,Excess Reinforcement,0.5769492387771606,205,54,362,506
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,2,Pore,0.4669989049434662,24,362,69,428
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,0,Excess Reinforcement,0.42256057262420654,143,45,277,179
04ff146c-13216e9b-c11_jpg.rf.71838ebab9c5700902bc00f2c128aa51.jpg,2,Pore,0.3176639974117279,32,367,62,426
04ff146c-13216e9b-c11_jpg.rf.7968d8f626731bb3677576648a19801d.jpg,0,Excess Reinforcement,0.8661981821060181,73,0,387,182
04ff146c-13216e9b-c11_jpg.rf.7968d8f626731bb3677576648a19801d.jpg,2,Pore,0.8617976307868958,104,133,247,328
04ff146c-13216e9b-c11_jpg.rf.7968d8f626731bb3677576648a19801d.jpg,2,Pore,0.8270590901374817,20,417,110,628
04ff146c-13216e9b-c11_jpg.rf.7968d8f626731bb3677576648a19801d.jpg,2,Pore,0.82680743932724,119,281,239,470
04ff146c-13216e9b-c11_jpg.rf.7968d8f626731bb3677576648a19801d.jpg,0,Excess Reinforcement,0.7873512506484985,152,351,303,629
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.9029771685600281,224,68,288,245
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,1,Crack,0.8609228730201721,172,76,381,482
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,1,Crack,0.8166719675064087,299,97,509,321
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.7276608943939209,398,305,487,499
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.6073651313781738,489,256,548,385
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.5467795729637146,473,398,539,473
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.45972996950149536,535,362,605,442
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.41523584723472595,556,364,599,429
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,0,Excess Reinforcement,0.3624134063720703,358,45,492,182
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,0,Excess Reinforcement,0.3312389552593231,309,330,402,520
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,0,Excess Reinforcement,0.33121562004089355,254,66,427,506
04ff146c-13216e9b-c11_jpg.rf.79f9b9af2dfc6c29a9cde0d076aa13c3.jpg,2,Pore,0.2675456404685974,399,277,528,494
04ff146c-13216e9b-c11_jpg.rf.7aee9cbe678371258a21de483b4efc34.jpg,2,Pore,0.7460669279098511,174,380,339,458
04ff146c-13216e9b-c11_jpg.rf.7aee9cbe678371258a21de483b4efc34.jpg,2,Pore,0.6702473759651184,273,464,361,515
04ff146c-13216e9b-c11_jpg.rf.7aee9cbe678371258a21de483b4efc34.jpg,2,Pore,0.6484636068344116,410,215,567,266
04ff146c-13216e9b-c11_jpg.rf.7aee9cbe678371258a21de483b4efc34.jpg,1,Crack,0.62153160572052,153,172,569,357
04ff146c-13216e9b-c11_jpg.rf.7aee9cbe678371258a21de483b4efc34.jpg,1,Crack,0.5864405035972595,369,291,550,475
04ff146c-13216e9b-c11_jpg.rf.7aee9cbe678371258a21de483b4efc34.jpg,1,Crack,0.5826901793479919,192,171,556,484
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,1,Crack,0.8475998044013977,218,171,420,583
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,1,Crack,0.7981349229812622,89,332,279,543
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,2,Pore,0.7918095588684082,301,412,373,596
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,2,Pore,0.7905298471450806,79,172,145,248
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,2,Pore,0.6646632552146912,73,154,216,376
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,0,Excess Reinforcement,0.6470350623130798,97,478,227,611
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,2,Pore,0.4752926826477051,121,155,221,341
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,0,Excess Reinforcement,0.45811909437179565,216,123,303,318
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,0,Excess Reinforcement,0.4294049143791199,181,148,372,587
04ff146c-13216e9b-c11_jpg.rf.91784f40f93f8e32d6b209967ea827d6.jpg,2,Pore,0.39717045426368713,27,215,54,269
04ff146c-13216e9b-c11_jpg.rf.9466d68cc46de8f5d7385c08dac1f4e1.jpg,1,Crack,0.8233519196510315,261,421,310,569
04ff146c-13216e9b-c11_jpg.rf.9466d68cc46de8f5d7385c08dac1f4e1.jpg,1,Crack,0.7845433950424194,278,232,382,403
04ff146c-13216e9b-c11_jpg.rf.9466d68cc46de8f5d7385c08dac1f4e1.jpg,0,Excess Reinforcement,0.7684429287910461,266,122,398,451
04ff146c-13216e9b-c11_jpg.rf.9466d68cc46de8f5d7385c08dac1f4e1.jpg,1,Crack,0.7253031730651855,390,177,494,353
04ff146c-13216e9b-c11_jpg.rf.a7ccbb3936cdcf3708d222e58121e44a.jpg,2,Pore,0.828294575214386,376,277,549,536
04ff146c-13216e9b-c11_jpg.rf.a7ccbb3936cdcf3708d222e58121e44a.jpg,2,Pore,0.7299559116363525,451,383,593,518
04ff146c-13216e9b-c11_jpg.rf.a7ccbb3936cdcf3708d222e58121e44a.jpg,2,Pore,0.35608288645744324,382,262,443,349
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,2,Pore,0.7973827719688416,318,374,389,548
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,0,Excess Reinforcement,0.7905747294425964,44,433,319,613
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,0,Excess Reinforcement,0.7900686860084534,226,79,371,436
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,2,Pore,0.703227698802948,73,134,243,354
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,1,Crack,0.55571448802948,357,309,429,548
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,1,Crack,0.4486353099346161,243,178,361,370
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,0,Excess Reinforcement,0.4120207130908966,232,212,362,552
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,1,Crack,0.2949783504009247,268,222,428,540
04ff146c-13216e9b-c11_jpg.rf.a9790b5d410ac1bd8477c67c23135fc5.jpg,1,Crack,0.2868625819683075,119,268,285,507
04ff146c-13216e9b-c11_jpg.rf.ac2b18fd2708b823846c3f3f7670ff79.jpg,2,Pore,0.8609453439712524,302,435,382,483
04ff146c-13216e9b-c11_jpg.rf.ac2b18fd2708b823846c3f3f7670ff79.jpg,2,Pore,0.8150631785392761,79,203,230,254
04ff146c-13216e9b-c11_jpg.rf.ac2b18fd2708b823846c3f3f7670ff79.jpg,2,Pore,0.7572665214538574,313,341,477,425
04ff146c-13216e9b-c11_jpg.rf.ac2b18fd2708b823846c3f3f7670ff79.jpg,1,Crack,0.6892262697219849,75,148,464,456
04ff146c-13216e9b-c11_jpg.rf.ac2b18fd2708b823846c3f3f7670ff79.jpg,1,Crack,0.6049594879150391,85,154,512,338
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,2,Pore,0.6760936975479126,414,218,565,267
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,2,Pore,0.6354137659072876,269,461,360,511
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,2,Pore,0.6313502788543701,161,381,350,515
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,1,Crack,0.62962806224823,147,175,562,364
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,1,Crack,0.6050917506217957,365,291,552,477
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,1,Crack,0.5833576917648315,200,171,558,482
04ff146c-13216e9b-c11_jpg.rf.b513be56788c0c024c31b46ef1dd4935.jpg,2,Pore,0.48072803020477295,172,380,340,460
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,2,Pore,0.7535116672515869,187,406,380,544
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,2,Pore,0.6989505887031555,409,268,577,318
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,1,Crack,0.6951423287391663,395,341,571,529
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,1,Crack,0.6778649091720581,157,219,576,389
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,2,Pore,0.5537854433059692,304,495,391,543
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,1,Crack,0.3740573227405548,239,207,580,516
04ff146c-13216e9b-c11_jpg.rf.c6b74347e75ccfb889a615bcb583589b.jpg,2,Pore,0.25946125388145447,198,401,372,511
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,1,Crack,0.8951506614685059,148,88,341,479
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.8760638236999512,205,78,260,252
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,1,Crack,0.8514619469642639,282,91,466,329
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.7991595268249512,341,312,438,501
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.7161591053009033,498,371,545,437
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,0,Excess Reinforcement,0.47602859139442444,222,77,378,512
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.4544947147369385,483,371,552,447
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.4082513451576233,505,374,537,438
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.40485453605651855,419,405,483,479
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,2,Pore,0.39927130937576294,441,267,499,389
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,0,Excess Reinforcement,0.36880922317504883,259,332,345,516
04ff146c-13216e9b-c11_jpg.rf.cac2703309e725df24d6dc3a84de4305.jpg,0,Excess Reinforcement,0.267043799161911,339,54,468,199
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,1,Crack,0.6180980801582336,162,126,332,373
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,0,Excess Reinforcement,0.5660948157310486,264,187,389,551
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,2,Pore,0.5565053224563599,363,75,437,246
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,1,Crack,0.49537190794944763,300,64,483,418
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,1,Crack,0.479175865650177,395,84,477,312
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,2,Pore,0.45487192273139954,104,297,257,495
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,1,Crack,0.45320039987564087,290,268,384,431
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,1,Crack,0.4529467225074768,156,315,256,501
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,0,Excess Reinforcement,0.3743510842323303,257,67,386,475
04ff146c-13216e9b-c11_jpg.rf.d714d4d00aa481759ebb6285acdd1a5b.jpg,1,Crack,0.32441389560699463,363,74,434,243
04ff146c-13216e9b-c11_jpg.rf.f8244e60b1ac102343f2f57bd66ea257.jpg,2,Pore,0.9059380888938904,218,73,280,248
